time,Rs,u2,Tmax,Tmin,RH,prec,ETo
2013-01-19,24.9,1.6,29.8,17.5,77.2,2.7,5.1
2013-01-20,15.9,1.6,27.2,17.6,81.7,1.9,3.4
2013-01-21,23.7,2.7,26.1,16.0,77.7,6.4,4.6
2013-01-22,20.0,2.7,26.1,15.7,74.3,1.5,4.3
2013-01-23,20.7,2.3,26.0,16.4,76.9,0.3,4.2
2013-01-24,14.6,1.5,26.2,16.6,83.1,1.7,3.1
2013-01-25,18.9,1.4,29.2,18.6,81.1,6.4,4.0
2013-01-26,7.2,1.5,24.6,19.5,88.5,2.2,1.9
2013-01-27,11.6,1.4,25.0,19.1,89.7,20.5,2.5
2013-01-28,9.3,2.3,23.7,17.4,90.4,23.5,2.1
2013-01-29,9.7,1.5,24.8,18.1,89.4,2.5,2.2
2013-01-30,14.1,1.0,25.8,18.4,85.7,13.1,3.0
2013-01-31,7.2,1.0,24.0,18.5,91.1,24.8,1.7
2013-02-01,18.2,0.9,28.8,18.0,81.8,15.4,3.7
2013-02-02,10.8,1.2,26.5,18.2,85.4,7.6,2.5
2013-02-03,23.1,1.3,28.7,17.3,76.6,4.9,4.7
2013-02-04,10.7,1.1,23.1,18.1,81.1,2.9,2.5
2013-02-05,13.6,1.2,25.2,17.7,83.1,5.1,2.9
2013-02-06,13.4,2.0,24.8,16.7,84.3,12.8,2.9
2013-02-07,23.3,2.1,28.3,18.1,73.0,7.5,4.9
2013-02-08,21.2,2.4,27.7,18.0,72.6,0.0,4.6
2013-02-09,22.5,2.2,28.3,18.2,71.8,1.1,4.8
2013-02-10,25.9,2.2,29.0,18.4,67.9,0.0,5.5
2013-02-11,24.9,1.6,29.8,18.2,66.2,0.0,5.3
2013-02-12,25.1,1.2,30.3,17.3,63.5,0.0,5.2
2013-02-13,24.5,1.3,30.8,18.0,64.1,0.0,5.2
2013-02-14,27.1,1.5,30.4,17.9,62.5,0.0,5.6
2013-02-15,25.4,1.4,30.9,18.2,64.1,0.0,5.4
2013-02-16,22.5,1.5,31.3,18.7,66.4,0.0,5.0
2013-02-17,22.1,1.5,30.3,18.8,66.3,0.0,4.8
2013-02-18,25.0,1.4,30.5,18.7,63.9,0.0,5.3
2013-02-19,24.6,2.1,29.3,18.8,63.3,0.0,5.4
2013-02-20,26.8,2.4,28.5,17.9,64.9,0.0,5.7
2013-02-21,24.6,2.2,29.8,17.1,63.3,0.0,5.4
2013-02-22,23.2,1.5,30.6,17.0,61.6,0.0,5.1
2013-02-23,22.9,1.8,29.3,17.9,65.2,0.0,5.0
2013-02-24,21.2,2.1,29.0,17.7,69.4,0.0,4.7
2013-02-25,21.0,1.6,29.7,17.3,69.7,0.0,4.6
2013-02-26,21.4,1.3,30.6,18.5,68.4,0.1,4.7
2013-02-27,18.4,1.3,29.7,18.2,80.6,24.6,3.9
2013-02-28,18.6,1.9,27.4,18.2,78.9,13.4,3.9
2013-03-01,4.5,1.3,21.7,17.8,90.7,4.0,1.3
2013-03-02,8.9,2.3,21.6,17.2,87.8,41.9,2.1
2013-03-03,17.0,2.0,27.5,17.6,80.1,9.0,3.6
2013-03-04,22.6,1.4,29.9,18.1,74.0,5.3,4.6
2013-03-05,21.7,1.2,30.4,18.5,70.5,1.5,4.6
2013-03-06,17.6,1.5,29.4,18.2,77.4,0.6,3.9
2013-03-07,15.7,1.3,29.9,18.7,78.9,7.2,3.5
2013-03-08,17.8,1.2,29.9,19.1,78.4,6.0,3.8
2013-03-09,21.8,1.4,30.1,19.0,70.7,5.7,4.6
2013-03-10,20.3,2.1,28.9,18.0,76.1,17.5,4.3
2013-03-11,18.8,1.5,29.8,19.0,75.4,3.0,4.1
2013-03-12,24.3,1.3,30.9,19.0,74.0,6.9,5.0
2013-03-13,21.2,1.7,30.9,19.4,74.1,5.7,4.6
2013-03-14,18.6,1.6,28.4,18.9,78.8,3.5,3.9
2013-03-15,18.3,2.5,26.2,18.2,79.2,0.3,3.8
2013-03-16,18.1,1.4,28.7,18.6,74.4,3.9,3.9
2013-03-17,21.5,1.4,29.5,17.6,72.3,0.0,4.4
2013-03-18,13.9,2.7,24.0,17.5,79.6,0.2,3.1
2013-03-19,11.2,3.2,21.1,15.4,80.2,0.1,2.6
2013-03-20,15.9,2.8,23.4,15.0,79.0,0.1,3.3
2013-03-21,12.2,1.7,24.6,17.3,78.4,0.0,2.8
2013-03-22,13.2,0.9,26.9,18.0,83.7,0.8,2.8
2013-03-23,18.9,1.3,27.9,17.9,80.4,7.9,3.7
2013-03-24,15.2,1.8,26.5,17.7,81.1,3.9,3.2
2013-03-25,10.8,1.5,25.4,17.8,84.2,3.4,2.4
2013-03-26,13.1,1.0,25.7,17.1,83.1,3.1,2.7
2013-03-27,11.0,1.5,26.5,18.5,87.2,17.2,2.4
2013-03-28,12.8,1.1,24.9,18.3,79.8,27.2,2.6
2013-03-29,17.9,2.5,24.1,14.9,77.3,0.2,3.5
2013-03-30,8.2,2.5,19.7,16.1,87.0,0.3,1.8
2013-03-31,9.7,1.8,24.0,16.5,87.9,1.9,2.1
2013-04-01,17.2,1.2,27.8,17.1,79.7,1.0,3.4
2013-04-02,16.3,1.9,27.0,18.0,78.8,0.3,3.4
2013-04-03,15.0,1.2,27.0,17.3,82.0,8.5,3.0
2013-04-04,12.0,1.5,26.0,18.1,84.2,7.5,2.6
2013-04-05,6.7,1.4,23.5,18.0,88.7,11.5,1.6
2013-04-06,17.8,1.4,27.8,18.2,81.4,6.1,3.5
2013-04-07,16.8,1.0,28.4,18.3,80.3,4.8,3.3
2013-04-08,12.4,1.4,26.4,17.8,85.5,5.8,2.6
2013-04-09,13.4,1.9,24.0,16.9,85.9,14.3,2.6
2013-04-10,5.3,2.0,20.7,16.9,89.3,0.2,1.4
2013-04-11,7.1,2.2,21.1,16.8,89.9,2.1,1.6
2013-04-12,13.6,1.5,26.5,17.6,82.1,1.7,2.8
2013-04-13,9.8,1.5,26.0,18.5,88.3,3.2,2.1
2013-04-14,10.6,1.2,22.2,16.5,87.0,9.8,2.1
2013-04-15,14.2,1.2,24.7,15.3,83.2,1.2,2.7
2013-04-16,20.1,1.2,25.9,16.0,76.0,0.1,3.6
2013-04-17,20.2,1.2,25.1,13.6,70.6,0.0,3.5
2013-04-18,16.4,1.8,24.4,13.0,76.7,0.0,3.1
2013-04-19,15.8,1.6,25.3,15.2,78.5,0.0,3.0
2013-04-20,17.9,2.2,24.0,14.7,73.2,0.0,3.4
2013-04-21,14.6,2.1,21.3,13.0,74.2,0.0,2.8
2013-04-22,17.8,2.0,22.3,12.8,74.1,0.0,3.1
2013-04-23,16.3,2.3,21.2,12.3,76.3,0.1,2.9
2013-04-24,16.2,1.8,22.7,13.1,75.0,0.0,2.9
2013-04-25,13.0,1.8,21.9,12.9,77.0,0.0,2.5
2013-04-26,17.1,1.4,23.1,12.0,75.1,0.0,2.9
2013-04-27,20.8,1.2,24.5,12.1,67.9,0.0,3.4
2013-04-28,18.7,1.5,24.0,12.4,73.0,0.0,3.2
2013-04-29,17.5,1.3,24.0,12.1,71.1,0.0,3.0
2013-04-30,19.6,0.7,26.7,12.8,71.2,0.0,3.2
2013-05-01,18.6,1.0,27.0,14.6,73.3,0.0,3.2
2013-05-02,15.8,1.5,25.7,15.0,75.4,0.0,2.9
2013-05-03,19.5,1.0,27.1,13.4,70.2,0.1,3.3
2013-05-04,19.7,0.8,27.4,13.1,65.7,0.1,3.3
2013-05-05,19.3,0.6,27.3,13.6,57.8,0.0,3.1
2013-05-06,16.3,1.3,24.5,13.9,64.0,0.0,3.1
2013-05-07,17.4,1.8,24.6,12.5,72.2,0.0,3.1
2013-05-08,19.2,1.5,22.3,11.4,63.3,0.0,3.1
2013-05-09,18.5,1.5,24.0,10.5,71.8,0.0,3.0
2013-05-10,17.7,2.0,22.4,12.9,75.3,0.0,3.0
2013-05-11,14.4,1.9,21.8,11.8,75.1,0.0,2.6
2013-05-12,17.5,1.4,23.6,11.5,72.4,0.0,2.9
2013-05-13,15.6,1.5,25.1,12.6,73.9,0.1,2.8
2013-05-14,17.4,1.5,27.3,14.5,71.5,0.1,3.2
2013-05-15,16.6,1.4,27.1,14.7,71.9,0.0,3.0
2013-05-16,13.5,0.8,25.7,14.7,74.8,0.1,2.4
2013-05-17,8.0,1.7,21.5,14.9,80.7,0.3,1.8
2013-05-18,8.6,2.2,20.7,15.3,82.5,0.3,1.9
2013-05-19,14.9,1.9,23.3,14.7,79.2,0.1,2.6
2013-05-20,12.8,1.2,24.5,13.4,79.1,0.0,2.3
2013-05-21,14.7,1.0,25.8,14.7,74.7,0.0,2.6
2013-05-22,13.4,1.0,25.7,15.5,77.3,0.9,2.4
2013-05-23,10.8,1.5,22.2,14.5,83.0,4.0,2.0
2013-05-24,8.4,2.0,20.2,14.1,81.7,2.1,1.8
2013-05-25,8.5,1.8,17.9,13.3,87.1,9.9,1.6
2013-05-26,12.7,2.5,20.2,12.3,81.5,0.1,2.2
2013-05-27,11.5,1.9,22.7,13.1,81.2,3.0,2.1
2013-05-28,15.0,1.1,23.5,12.7,83.4,12.8,2.3
2013-05-29,4.7,1.9,18.3,14.2,89.4,25.2,1.2
2013-05-30,6.4,1.3,20.9,14.6,87.2,0.3,1.4
2013-05-31,11.2,1.7,22.4,14.4,83.2,0.0,2.0
2013-06-01,12.1,1.7,24.5,15.2,81.7,0.0,2.2
2013-06-02,13.9,1.1,25.2,15.1,79.1,0.7,2.4
2013-06-03,6.0,1.2,20.1,15.1,87.3,3.4,1.4
2013-06-04,9.9,1.8,20.2,13.1,83.9,16.0,1.8
2013-06-05,15.9,1.5,23.2,13.1,79.8,0.0,2.5
2013-06-06,10.9,1.0,23.4,13.3,81.4,0.0,1.9
2013-06-07,14.5,0.9,24.9,13.8,80.5,0.1,2.3
2013-06-08,14.4,1.6,23.5,15.1,79.5,0.0,2.4
2013-06-09,13.0,2.1,21.7,14.1,82.1,0.0,2.2
2013-06-10,13.4,1.6,23.1,13.4,79.3,0.0,2.3
2013-06-11,13.6,1.2,24.3,12.7,76.4,0.0,2.3
2013-06-12,14.5,0.8,25.3,13.1,74.1,0.0,2.3
2013-06-13,15.2,0.7,25.2,13.1,75.2,0.4,2.3
2013-06-14,11.9,1.1,23.6,14.4,79.5,0.2,2.0
2013-06-15,12.5,1.2,22.8,14.3,80.1,0.0,2.1
2013-06-16,14.6,2.1,23.2,14.3,77.9,0.0,2.5
2013-06-17,11.1,1.5,22.6,13.5,76.3,0.0,2.1
2013-06-18,14.6,0.7,22.9,12.9,78.4,0.0,2.2
2013-06-19,14.7,1.3,24.2,12.8,78.2,0.0,2.4
2013-06-20,14.4,1.0,24.7,12.8,74.5,0.1,2.4
2013-06-21,13.8,1.6,23.6,13.0,74.0,0.0,2.5
2013-06-22,11.8,1.7,24.0,16.2,72.2,0.0,2.4
2013-06-23,12.1,1.0,23.9,14.7,80.0,0.1,2.0
2013-06-24,7.9,2.3,19.8,14.9,85.4,0.1,1.7
2013-06-25,6.8,1.5,22.0,13.9,83.5,0.0,1.3
2013-06-26,15.0,1.1,25.0,13.2,76.5,0.1,2.4
2013-06-27,14.8,0.8,26.1,13.6,78.0,0.1,2.4
2013-06-28,13.0,0.9,25.6,16.1,80.3,0.4,2.2
2013-06-29,13.2,1.0,25.8,15.4,76.5,2.1,2.3
2013-06-30,15.6,0.9,27.3,14.1,71.1,0.0,2.6
2013-07-01,13.0,1.5,26.5,16.0,72.2,0.0,2.6
2013-07-02,11.4,2.2,20.9,14.3,79.0,0.1,2.1
2013-07-03,7.0,2.6,17.4,12.8,84.9,0.0,1.5
2013-07-04,12.7,1.8,19.5,12.2,79.6,0.0,2.1
2013-07-05,16.6,1.6,22.4,11.5,76.5,0.0,2.5
2013-07-06,17.0,1.0,23.9,8.3,70.8,0.0,2.5
2013-07-07,16.9,0.9,24.1,9.2,64.3,0.0,2.6
2013-07-08,16.8,1.1,24.4,11.1,62.8,0.0,2.7
2013-07-09,10.2,2.3,20.1,13.6,74.0,0.0,2.2
2013-07-10,12.7,2.2,17.8,11.9,80.5,0.2,2.1
2013-07-11,16.3,1.8,20.6,10.1,77.1,0.0,2.4
2013-07-12,16.2,1.8,22.9,9.9,74.7,0.0,2.6
2013-07-13,13.1,1.6,23.9,12.9,74.4,0.3,2.4
2013-07-14,14.1,1.1,25.5,13.4,73.6,0.0,2.5
2013-07-15,16.3,1.4,25.5,14.4,67.5,0.5,2.9
2013-07-16,17.1,1.1,24.5,12.3,64.9,0.0,2.8
2013-07-17,15.4,1.2,24.6,12.1,73.3,0.0,2.6
2013-07-18,16.6,1.3,26.0,13.2,69.1,0.0,2.9
2013-07-19,14.7,0.9,26.3,14.3,66.3,0.0,2.7
2013-07-20,13.2,1.1,26.2,15.3,67.0,0.0,2.6
2013-07-21,15.2,1.5,27.7,15.9,60.6,0.0,3.3
2013-07-22,17.2,1.0,29.1,15.9,60.1,0.0,3.2
2013-07-23,14.3,1.3,25.6,14.1,72.6,0.0,2.7
2013-07-24,9.3,3.0,18.7,11.8,84.6,0.4,2.0
2013-07-25,5.8,1.9,16.8,11.5,88.1,12.4,1.4
2013-07-26,12.3,1.2,20.6,11.3,79.2,0.2,2.1
2013-07-27,18.0,1.7,22.4,9.8,72.7,0.1,2.9
2013-07-28,18.2,1.2,23.4,9.7,68.5,0.0,2.9
2013-07-29,16.2,1.3,21.8,11.7,75.4,0.0,2.6
2013-07-30,16.4,1.6,22.1,10.1,73.9,0.0,2.7
2013-07-31,18.2,1.3,25.2,8.8,70.6,0.0,3.0
2013-08-01,18.9,1.1,27.0,10.6,60.1,0.0,3.2
2013-08-02,18.7,0.7,27.2,11.3,56.5,0.0,3.0
2013-08-03,19.1,0.8,27.3,11.1,54.4,0.0,3.2
2013-08-04,19.2,1.3,27.2,12.5,52.6,0.0,3.6
2013-08-05,18.7,1.3,26.8,12.4,55.2,0.0,3.5
2013-08-06,18.3,1.8,25.4,13.5,67.9,0.0,3.4
2013-08-07,18.6,2.1,23.5,12.1,68.7,0.0,3.3
2013-08-08,18.1,1.8,24.8,12.0,69.5,0.0,3.2
2013-08-09,17.7,1.4,26.2,13.1,61.9,0.0,3.3
2013-08-10,16.5,1.6,26.0,13.3,63.8,0.0,3.3
2013-08-11,17.5,1.1,27.1,11.9,56.3,0.0,3.3
2013-08-12,16.0,1.7,26.0,13.5,68.1,0.0,3.3
2013-08-13,15.5,1.9,27.2,14.8,62.0,0.0,3.4
2013-08-14,15.5,1.7,27.6,14.5,54.7,0.0,3.7
2013-08-15,6.6,2.8,21.2,11.0,79.4,0.1,2.0
2013-08-16,16.4,2.9,21.4,10.3,74.7,0.0,3.0
2013-08-17,13.8,2.2,23.8,12.6,75.7,0.4,2.8
2013-08-18,10.0,2.9,18.8,13.2,79.1,1.0,2.2
2013-08-19,9.9,2.2,19.0,12.1,76.5,0.1,2.2
2013-08-20,16.9,2.3,20.9,10.9,71.5,0.0,3.1
2013-08-21,18.6,2.8,23.2,12.5,73.1,0.0,3.4
2013-08-22,17.7,1.8,27.5,13.2,69.3,0.0,3.6
2013-08-23,15.6,1.8,27.9,14.4,65.9,0.0,3.4
2013-08-24,21.1,1.9,27.0,14.5,57.0,0.0,4.3
2013-08-25,20.8,1.6,27.4,12.6,50.5,0.1,4.3
2013-08-26,20.0,1.0,29.4,14.1,55.5,0.0,3.9
2013-08-27,14.2,1.5,24.7,14.7,61.8,0.1,3.2
2013-08-28,22.0,2.0,21.6,10.3,61.1,0.0,3.9
2013-08-29,21.0,2.7,22.9,9.7,68.8,0.0,3.8
2013-08-30,22.2,2.2,23.8,10.6,67.3,0.0,4.0
2013-08-31,22.0,1.8,25.2,10.4,60.7,0.0,4.1
2013-09-01,21.3,1.6,27.1,12.1,49.2,0.0,4.3
2013-09-02,22.3,1.7,29.0,12.9,55.1,0.0,4.6
2013-09-03,16.2,1.7,29.1,14.8,54.3,0.0,4.0
2013-09-04,3.4,2.3,22.4,13.1,85.9,9.9,1.4
2013-09-05,17.1,2.7,20.8,12.0,81.1,8.5,2.9
2013-09-06,17.4,2.8,22.7,12.9,76.5,0.1,3.4
2013-09-07,17.5,2.5,23.1,12.1,71.3,0.0,3.4
2013-09-08,18.8,2.2,23.7,12.1,71.4,0.0,3.6
2013-09-09,23.8,2.1,26.8,11.9,61.3,0.0,4.6
2013-09-10,22.7,2.3,26.6,13.2,63.0,0.0,4.6
2013-09-11,17.6,2.7,24.3,14.5,70.8,0.0,3.7
2013-09-12,14.1,2.2,24.2,13.1,69.0,0.0,3.3
2013-09-13,22.1,2.6,27.3,12.5,62.8,0.0,4.7
2013-09-14,21.4,2.5,27.8,13.2,64.2,0.0,4.5
2013-09-15,20.9,2.2,29.2,14.0,60.7,0.0,4.6
2013-09-16,21.0,2.3,30.2,14.9,60.9,0.1,4.8
2013-09-17,7.5,2.0,25.0,16.5,68.6,1.0,2.6
2013-09-18,12.6,1.4,27.0,18.2,78.2,1.4,2.9
2013-09-19,16.9,2.4,28.2,18.0,74.0,0.0,3.9
2013-09-20,21.2,2.5,29.5,18.2,68.2,0.0,4.8
2013-09-21,24.3,2.2,31.2,15.7,58.6,0.1,5.4
2013-09-22,22.2,1.6,33.2,17.5,54.4,0.0,5.3
2013-09-23,16.9,1.7,30.8,19.4,53.7,1.5,4.6
2013-09-24,11.7,2.1,28.3,18.2,78.9,18.4,3.1
2013-09-25,21.1,2.2,26.1,14.1,72.8,8.0,4.4
2013-09-26,22.1,2.6,23.2,10.0,69.6,0.0,4.2
2013-09-27,24.1,2.8,26.8,10.9,69.4,0.0,4.9
2013-09-28,23.9,2.5,29.5,12.3,70.8,0.1,5.1
2013-09-29,4.9,2.3,21.7,15.4,87.3,15.5,1.6
2013-09-30,11.8,1.6,22.5,16.7,84.4,4.6,2.5
2013-10-01,11.7,1.9,25.5,17.8,81.6,3.2,2.8
2013-10-02,6.6,1.4,21.9,17.6,89.1,2.5,1.7
2013-10-03,17.6,1.2,28.8,17.4,78.2,15.3,3.7
2013-10-04,8.0,1.9,23.3,18.6,84.8,14.9,2.1
2013-10-05,13.1,1.6,25.7,17.9,79.1,7.2,3.0
2013-10-06,18.3,2.3,24.7,13.9,74.9,0.7,3.9
2013-10-07,6.9,3.4,18.1,12.8,79.3,0.0,2.1
2013-10-08,6.4,3.1,17.4,14.4,82.9,2.8,1.8
2013-10-09,13.9,2.8,19.9,11.6,80.3,4.1,2.7
2013-10-10,18.0,2.7,22.8,12.4,75.3,0.7,3.7
2013-10-11,21.1,2.7,23.8,13.4,64.8,0.1,4.5
2013-10-12,20.6,2.7,23.6,11.6,65.2,0.0,4.4
2013-10-13,26.8,2.2,27.3,14.1,61.3,0.0,5.4
2013-10-14,24.0,2.1,28.7,15.2,57.6,0.0,5.2
2013-10-15,22.7,2.2,29.9,16.0,65.8,0.6,5.1
2013-10-16,10.8,2.0,24.5,18.0,75.4,7.2,2.8
2013-10-17,6.9,2.0,22.9,18.1,87.0,18.2,1.9
2013-10-18,9.6,1.6,24.3,17.1,84.8,2.4,2.3
2013-10-19,23.1,1.6,28.5,16.5,71.4,6.8,4.8
2013-10-20,22.0,1.6,30.0,16.7,64.5,0.0,5.0
2013-10-21,24.5,1.5,31.7,18.8,68.4,0.0,5.2
2013-10-22,15.6,1.9,27.5,17.8,71.1,0.0,3.7
2013-10-23,25.4,2.3,29.4,17.5,65.8,4.9,5.5
2013-10-24,29.3,1.9,29.7,16.6,55.5,0.0,6.1
2013-10-25,28.5,2.3,29.1,16.2,55.4,0.0,6.2
2013-10-26,20.8,2.5,27.5,17.2,67.7,0.0,4.7
2013-10-27,23.5,2.0,30.1,16.7,55.6,0.0,5.5
2013-10-28,24.7,2.9,27.0,16.1,63.5,0.2,5.5
2013-10-29,15.5,3.0,22.3,13.7,74.1,0.0,3.5
2013-10-30,12.6,2.2,24.3,14.4,81.3,0.0,2.9
2013-10-31,13.1,2.7,22.0,15.5,83.4,6.0,2.8
2013-11-01,14.8,3.4,21.0,14.7,79.7,0.7,3.1
2013-11-02,26.1,2.6,27.1,13.2,67.0,0.0,5.3
2013-11-03,27.5,2.5,27.6,13.9,61.7,0.0,5.7
2013-11-04,26.1,2.1,29.2,13.7,54.4,0.0,5.7
2013-11-05,13.3,2.2,24.5,16.3,66.5,0.4,3.5
2013-11-06,5.7,2.6,17.4,14.6,90.6,7.1,1.4
2013-11-07,7.2,2.0,18.9,14.9,91.0,18.9,1.6
2013-11-08,12.6,1.3,23.4,15.5,85.6,11.4,2.6
2013-11-09,26.0,1.5,28.5,15.7,70.1,1.5,5.2
2013-11-10,24.5,1.8,30.3,17.0,67.3,0.0,5.3
2013-11-11,27.3,2.1,31.8,18.2,64.4,0.0,6.1
2013-11-12,26.1,1.9,31.9,19.9,62.6,0.0,6.0
2013-11-13,22.3,3.4,27.3,18.7,65.9,0.0,5.3
2013-11-14,20.8,2.9,26.1,14.7,62.8,0.0,4.8
2013-11-15,19.9,2.8,25.7,14.9,69.8,0.0,4.4
2013-11-16,23.4,2.3,28.0,16.1,66.0,0.0,5.1
2013-11-17,12.1,2.0,25.8,15.4,75.0,4.5,3.0
2013-11-18,17.6,1.9,26.0,15.3,80.0,13.8,3.7
2013-11-19,24.7,2.5,28.4,16.9,71.3,6.6,5.2
2013-11-20,27.7,2.2,28.9,16.6,60.8,0.0,5.9
2013-11-21,30.4,1.8,30.3,16.6,57.3,0.0,6.3
2013-11-22,21.7,1.6,30.1,16.2,64.4,1.3,4.9
2013-11-23,13.3,2.4,24.4,16.4,81.2,15.7,3.1
2013-11-24,5.5,2.2,20.6,16.8,88.1,34.2,1.6
2013-11-25,7.5,2.0,19.7,16.8,90.2,23.3,1.8
2013-11-26,9.0,2.0,22.3,16.4,89.5,19.0,2.0
2013-11-27,20.0,2.7,25.6,16.7,82.2,17.9,3.9
2013-11-28,21.3,2.4,27.2,16.7,76.0,3.8,4.5
2013-11-29,20.8,2.2,29.0,18.0,75.7,1.1,4.5
2013-11-30,10.4,1.5,24.4,17.5,87.5,11.7,2.4
2013-12-01,16.9,1.1,26.6,18.4,83.9,47.8,3.5
2013-12-02,12.4,1.5,24.9,18.3,85.1,31.9,2.8
2013-12-03,23.0,1.9,28.7,17.9,76.5,15.2,4.9
2013-12-04,27.4,1.3,31.7,17.9,67.3,0.7,5.8
2013-12-05,21.8,1.7,31.6,18.8,69.0,0.6,5.1
2013-12-06,25.0,1.8,30.0,17.4,74.3,5.7,5.2
2013-12-07,15.3,2.0,26.9,17.7,82.5,4.1,3.4
2013-12-08,15.9,1.7,27.5,18.1,85.7,11.0,3.4
2013-12-09,18.6,1.7,28.1,18.6,80.1,5.5,4.0
2013-12-10,17.5,1.7,28.3,18.7,81.4,3.4,3.8
2013-12-11,12.3,1.5,25.5,18.1,89.1,20.5,2.7
2013-12-12,9.9,2.5,21.3,17.4,90.2,20.3,2.1
2013-12-13,15.2,2.6,23.0,16.4,84.0,3.0,3.1
2013-12-14,22.8,1.7,28.5,17.0,76.0,0.1,4.7
2013-12-15,12.1,1.5,25.6,18.3,82.6,0.5,2.8
2013-12-16,18.4,1.7,26.8,17.1,80.5,6.2,3.8
2013-12-17,13.0,2.5,23.2,17.0,84.4,10.0,2.8
2013-12-18,21.6,2.2,27.4,16.5,76.5,0.7,4.5
2013-12-19,23.2,2.2,27.2,16.6,73.7,0.1,4.8
2013-12-20,19.2,2.0,27.7,16.9,76.0,0.4,4.2
2013-12-21,10.6,1.6,23.3,17.2,86.9,15.9,2.4
2013-12-22,10.4,1.3,22.8,17.3,89.2,2.7,2.2
2013-12-23,8.0,0.9,22.0,18.0,91.1,10.9,1.9
2013-12-24,11.7,1.3,26.3,18.2,89.1,27.1,2.6
2013-12-25,18.0,1.5,27.8,18.6,83.9,10.7,3.8
2013-12-26,23.6,1.2,30.3,18.3,80.0,9.9,4.9
2013-12-27,23.9,1.9,30.0,18.9,77.8,3.7,5.1
2013-12-28,19.5,1.4,27.9,18.7,76.0,5.3,4.3
2013-12-29,19.6,1.3,28.0,19.1,75.7,2.8,4.3
2013-12-30,17.5,1.5,28.5,19.0,79.9,4.9,3.9
2013-12-31,20.8,1.3,30.4,19.5,76.8,3.1,4.6
2014-01-01,23.0,1.1,31.1,19.1,73.1,3.7,5.0
2014-01-02,24.8,1.1,31.5,19.8,68.0,6.9,5.5
2014-01-03,26.2,1.1,31.8,19.7,60.9,0.0,6.0
2014-01-04,28.0,1.1,31.4,17.5,60.4,0.0,6.1
2014-01-05,29.2,1.5,29.0,18.1,59.7,0.0,6.3
2014-01-06,27.2,1.5,28.0,17.0,62.0,0.0,5.9
2014-01-07,27.9,1.5,27.2,16.8,62.1,0.0,5.9
2014-01-08,26.6,1.5,28.8,16.8,60.9,0.3,5.7
2014-01-09,25.3,1.3,28.9,17.7,62.8,0.1,5.6
2014-01-10,23.8,1.5,28.2,17.7,69.1,0.0,5.2
2014-01-11,23.9,1.4,29.4,18.3,67.1,1.0,5.2
2014-01-12,25.7,1.6,30.0,17.1,61.7,0.3,5.7
2014-01-13,27.1,1.6,30.0,18.0,60.9,0.0,6.1
2014-01-14,26.3,1.5,29.8,18.0,58.7,0.1,6.0
2014-01-15,28.1,1.2,30.6,16.9,57.1,0.0,6.2
2014-01-16,26.3,1.3,30.9,18.2,57.6,0.0,5.9
2014-01-17,20.9,1.5,28.2,16.2,72.1,13.4,5.0
2014-01-18,14.4,1.1,25.7,15.9,84.1,24.8,3.4
2014-01-19,18.0,1.3,27.4,15.9,81.4,20.5,3.5
2014-01-20,23.9,1.3,27.6,16.7,76.9,10.1,4.9
2014-01-21,21.7,1.2,28.2,15.9,75.9,1.9,4.4
2014-01-22,23.5,1.1,29.2,16.8,73.6,10.8,4.9
2014-01-23,23.8,1.8,29.2,17.4,74.5,8.9,4.8
2014-01-24,23.1,1.7,29.2,17.0,72.3,14.3,4.9
2014-01-25,23.2,1.6,29.7,17.8,68.5,2.1,5.2
2014-01-26,26.2,1.5,29.2,17.2,62.0,0.4,5.8
2014-01-27,26.9,2.2,29.1,18.8,62.9,0.0,5.8
2014-01-28,27.2,2.2,28.7,17.6,60.3,0.0,6.0
2014-01-29,30.0,2.1,28.4,16.5,57.7,0.0,6.3
2014-01-30,27.4,1.9,28.6,17.2,64.2,0.0,5.7
2014-01-31,26.8,2.1,29.5,17.0,60.2,0.0,5.9
2014-02-01,29.5,1.9,29.4,16.9,57.7,0.0,6.3
2014-02-02,26.7,1.8,29.6,17.2,62.1,0.0,5.7
2014-02-03,26.0,2.1,29.7,18.4,59.1,0.0,6.0
2014-02-04,28.2,1.9,30.3,18.5,58.1,0.0,6.1
2014-02-05,27.4,2.2,28.9,18.8,59.8,0.0,6.2
2014-02-06,27.5,2.2,28.7,18.0,62.3,0.0,5.9
2014-02-07,25.0,1.9,29.0,18.2,59.8,0.0,5.6
2014-02-08,27.0,1.5,29.6,16.8,56.9,0.0,6.0
2014-02-09,28.8,1.5,29.2,17.3,54.3,0.0,6.3
2014-02-10,27.4,1.3,29.7,16.7,57.3,0.0,5.9
2014-02-11,25.5,1.4,28.5,18.0,59.3,0.0,5.8
2014-02-12,24.2,1.6,28.5,16.7,59.6,0.0,5.5
2014-02-13,22.3,1.8,30.1,16.4,57.8,0.0,5.1
2014-02-14,21.1,1.6,30.3,18.1,58.8,0.0,4.8
2014-02-15,18.7,1.4,28.5,18.8,67.4,7.3,4.5
2014-02-16,13.6,2.0,26.0,18.8,74.6,14.0,3.5
2014-02-17,12.5,1.9,23.1,17.8,78.9,4.2,3.1
2014-02-18,11.2,2.0,25.8,16.1,84.4,26.6,2.6
2014-02-19,18.3,2.1,26.5,16.4,74.4,1.0,3.9
2014-02-20,22.2,1.8,28.2,16.1,67.4,0.1,4.8
2014-02-21,23.7,1.7,28.5,17.3,65.8,0.0,5.1
